Local time,Ask,Bid,AskVolume,BidVolume,Change %
27.01.2020 14:32:01.443 GMT-0500,87.603,87.547,0.002,0.0008,
27.01.2020 14:32:02.033 GMT-0500,87.603,87.547,0.0008,0.002,
27.01.2020 14:32:02.083 GMT-0500,87.613,87.557,0.002,0.002,
27.01.2020 14:32:03.874 GMT-0500,87.613,87.567,0.0008,0.0008,
27.01.2020 14:32:03.925 GMT-0500,87.663,87.567,0.002,0.002,
27.01.2020 14:32:04.064 GMT-0500,87.662,87.558,0.0008,0.0008,
27.01.2020 14:32:04.115 GMT-0500,87.673,87.557,0.002,0.002,
27.01.2020 14:32:04.165 GMT-0500,87.672,87.578,0.002,0.002,
27.01.2020 14:32:05.032 GMT-0500,87.633,87.578,0.0008,0.0008,
27.01.2020 14:32:05.857 GMT-0500,87.662,87.578,0.0008,0.0008,
27.01.2020 14:32:06.124 GMT-0500,87.672,87.578,0.0008,0.0008,
27.01.2020 14:32:06.986 GMT-0500,87.662,87.578,0.0008,0.002,
27.01.2020 14:32:07.160 GMT-0500,87.663,87.577,0.002,0.002,
27.01.2020 14:32:08.114 GMT-0500,87.612,87.568,0.0008,0.0008,
27.01.2020 14:32:08.164 GMT-0500,87.663,87.567,0.002,0.002,
27.01.2020 14:32:09.286 GMT-0500,87.632,87.568,0.002,0.002,
27.01.2020 14:32:10.079 GMT-0500,87.662,87.567,0.0008,0.002,
27.01.2020 14:32:12.095 GMT-0500,87.632,87.548,0.0008,0.002,
27.01.2020 14:32:12.146 GMT-0500,87.632,87.548,0.0008,0.0008,
27.01.2020 14:32:18.478 GMT-0500,87.593,87.548,0.0008,0.0008,
27.01.2020 14:32:18.528 GMT-0500,87.632,87.548,0.002,0.002,
27.01.2020 14:32:22.240 GMT-0500,87.602,87.548,0.0008,0.002,
27.01.2020 14:32:23.396 GMT-0500,87.632,87.547,0.0008,0.002,
27.01.2020 14:32:23.595 GMT-0500,87.603,87.547,0.0008,0.002,
27.01.2020 14:32:23.645 GMT-0500,87.633,87.547,0.002,0.002,
27.01.2020 14:32:23.962 GMT-0500,87.632,87.548,0.0008,0.0008,
27.01.2020 14:32:25.991 GMT-0500,87.622,87.548,0.0008,0.0008,
27.01.2020 14:32:26.041 GMT-0500,87.633,87.547,0.002,0.002,
27.01.2020 14:32:26.690 GMT-0500,87.573,87.538,0.0008,0.002,
27.01.2020 14:32:26.740 GMT-0500,87.582,87.537,0.0008,0.002,
27.01.2020 14:32:31.834 GMT-0500,87.602,87.548,0.002,0.002,
27.01.2020 14:32:32.033 GMT-0500,87.602,87.557,0.0008,0.0008,
27.01.2020 14:32:32.083 GMT-0500,87.633,87.557,0.002,0.002,
27.01.2020 14:32:33.986 GMT-0500,87.632,87.548,0.0008,0.0008,
27.01.2020 14:32:34.822 GMT-0500,87.633,87.547,0.002,0.002,
27.01.2020 14:32:36.161 GMT-0500,87.632,87.548,0.0008,0.0008,
27.01.2020 14:32:36.969 GMT-0500,87.633,87.547,0.002,0.002,
27.01.2020 14:32:40.689 GMT-0500,87.632,87.538,0.002,0.002,
27.01.2020 14:32:41.718 GMT-0500,87.632,87.517,0.0008,0.002,
27.01.2020 14:32:41.769 GMT-0500,87.633,87.517,0.002,0.002,
27.01.2020 14:32:42.762 GMT-0500,87.592,87.518,0.0008,0.0008,
27.01.2020 14:32:44.884 GMT-0500,87.632,87.578,0.0008,0.0008,
27.01.2020 14:32:46.279 GMT-0500,87.632,87.568,0.0008,0.002,
27.01.2020 14:32:46.330 GMT-0500,87.632,87.568,0.0008,0.0008,
27.01.2020 14:32:46.762 GMT-0500,87.633,87.567,0.002,0.002,
27.01.2020 14:32:47.872 GMT-0500,87.623,87.517,0.0008,0.002,
27.01.2020 14:32:47.922 GMT-0500,87.632,87.557,0.0008,0.002,
27.01.2020 14:32:48.982 GMT-0500,87.612,87.558,0.0008,0.0008,
27.01.2020 14:32:50.755 GMT-0500,87.632,87.558,0.0008,0.0008,
27.01.2020 14:32:51.180 GMT-0500,87.612,87.558,0.002,0.002,
27.01.2020 14:32:51.816 GMT-0500,87.622,87.558,0.002,0.002,
27.01.2020 14:32:52.370 GMT-0500,87.622,87.577,0.0008,0.0008,
27.01.2020 14:32:52.990 GMT-0500,87.622,87.577,0.0008,0.002,
27.01.2020 14:32:53.040 GMT-0500,87.633,87.577,0.002,0.002,
27.01.2020 14:32:54.440 GMT-0500,87.632,87.578,0.0008,0.0008,
27.01.2020 14:32:55.535 GMT-0500,87.603,87.577,0.002,0.002,
27.01.2020 14:33:00.989 GMT-0500,87.61,87.597,0.0008,0.0008,
27.01.2020 14:33:01.039 GMT-0500,87.652,87.598,0.0008,0.0008,
27.01.2020 14:33:01.759 GMT-0500,87.653,87.598,0.0008,0.0008,
27.01.2020 14:33:03.037 GMT-0500,87.662,87.597,0.0008,0.002,
27.01.2020 14:33:03.088 GMT-0500,87.673,87.597,0.002,0.002,
27.01.2020 14:33:04.070 GMT-0500,87.672,87.598,0.0008,0.0008,
27.01.2020 14:33:07.227 GMT-0500,87.652,87.598,0.0008,0.002,
27.01.2020 14:33:14.373 GMT-0500,87.623,87.567,0.0008,0.002,
27.01.2020 14:33:14.424 GMT-0500,87.622,87.567,0.0008,0.002,
27.01.2020 14:33:14.541 GMT-0500,87.613,87.517,0.0008,0.002,
27.01.2020 14:33:14.591 GMT-0500,87.602,87.518,0.0008,0.0008,
27.01.2020 14:33:15.624 GMT-0500,87.632,87.517,0.0008,0.002,
27.01.2020 14:33:18.428 GMT-0500,87.613,87.517,0.0008,0.002,
27.01.2020 14:33:18.876 GMT-0500,87.602,87.558,0.002,0.002,
27.01.2020 14:33:23.596 GMT-0500,87.602,87.578,0.0008,0.0008,
27.01.2020 14:33:23.646 GMT-0500,87.612,87.578,0.0008,0.0008,
27.01.2020 14:33:28.943 GMT-0500,87.612,87.518,0.0008,0.0008,
27.01.2020 14:33:32.704 GMT-0500,87.613,87.517,0.002,0.002,
27.01.2020 14:33:33.316 GMT-0500,87.562,87.517,0.0008,0.002,
27.01.2020 14:33:33.367 GMT-0500,87.613,87.527,0.002,0.002,
27.01.2020 14:33:33.770 GMT-0500,87.593,87.527,0.0008,0.002,
27.01.2020 14:33:34.754 GMT-0500,87.593,87.537,0.0008,0.0008,
27.01.2020 14:33:34.805 GMT-0500,87.603,87.537,0.002,0.002,
27.01.2020 14:33:35.549 GMT-0500,87.602,87.538,0.002,0.002,
27.01.2020 14:33:36.778 GMT-0500,87.633,87.537,0.002,0.002,
27.01.2020 14:33:37.241 GMT-0500,87.632,87.538,0.002,0.002,
27.01.2020 14:33:39.742 GMT-0500,87.568,87.538,0.0008,0.0008,
27.01.2020 14:33:39.792 GMT-0500,87.592,87.538,0.0008,0.0008,
27.01.2020 14:33:40.833 GMT-0500,87.593,87.557,0.0008,0.0008,
27.01.2020 14:33:40.883 GMT-0500,87.632,87.557,0.0008,0.002,
27.01.2020 14:33:40.934 GMT-0500,87.623,87.557,0.002,0.002,
27.01.2020 14:33:45.598 GMT-0500,87.623,87.598,0.0008,0.0008,
27.01.2020 14:33:45.649 GMT-0500,87.662,87.598,0.002,0.002,
27.01.2020 14:33:46.979 GMT-0500,87.673,87.597,0.002,0.002,
27.01.2020 14:33:48.623 GMT-0500,87.672,87.597,0.0008,0.002,
27.01.2020 14:33:51.059 GMT-0500,87.672,87.557,0.0008,0.002,
27.01.2020 14:33:51.109 GMT-0500,87.673,87.577,0.002,0.002,
27.01.2020 14:33:51.159 GMT-0500,87.672,87.557,0.0008,0.002,
27.01.2020 14:33:51.210 GMT-0500,87.663,87.557,0.002,0.002,
27.01.2020 14:33:52.787 GMT-0500,87.663,87.557,0.002,0.002,
27.01.2020 14:33:52.838 GMT-0500,87.672,87.577,0.0008,0.002,
27.01.2020 14:33:52.946 GMT-0500,87.632,87.577,0.0008,0.002,
27.01.2020 14:33:53.047 GMT-0500,87.672,87.578,0.0008,0.0008,
27.01.2020 14:33:53.641 GMT-0500,87.632,87.578,0.0008,0.0008,
27.01.2020 14:33:58.353 GMT-0500,87.633,87.577,0.0008,0.002,
27.01.2020 14:33:58.403 GMT-0500,87.672,87.577,0.0008,0.002,
27.01.2020 14:33:58.987 GMT-0500,87.672,87.598,0.002,0.0008,
27.01.2020 14:33:59.580 GMT-0500,87.673,87.597,0.002,0.002,
27.01.2020 14:33:59.770 GMT-0500,87.672,87.578,0.0008,0.002,
27.01.2020 14:33:59.821 GMT-0500,87.672,87.578,0.0008,0.0008,
27.01.2020 14:34:13.012 GMT-0500,87.612,87.548,0.0008,0.002,
27.01.2020 14:34:13.086 GMT-0500,87.612,87.548,0.002,0.002,
27.01.2020 14:34:14.114 GMT-0500,87.633,87.547,0.002,0.002,
27.01.2020 14:34:17.066 GMT-0500,87.622,87.548,0.0008,0.0008,
27.01.2020 14:34:17.116 GMT-0500,87.632,87.547,0.0008,0.002,
27.01.2020 14:34:17.534 GMT-0500,87.672,87.548,0.0008,0.0008,
27.01.2020 14:34:17.615 GMT-0500,87.632,87.548,0.0008,0.0008,
27.01.2020 14:34:28.087 GMT-0500,87.632,87.577,0.0008,0.0008,
27.01.2020 14:34:28.137 GMT-0500,87.672,87.577,0.0008,0.002,
27.01.2020 14:34:33.057 GMT-0500,87.632,87.578,0.0008,0.0008,
27.01.2020 14:34:33.836 GMT-0500,87.633,87.577,0.002,0.002,
27.01.2020 14:34:40.240 GMT-0500,87.633,87.577,0.0008,0.002,
27.01.2020 14:34:40.350 GMT-0500,87.672,87.587,0.0008,0.002,
27.01.2020 14:34:43.303 GMT-0500,87.672,87.568,0.002,0.002,
27.01.2020 14:34:44.070 GMT-0500,87.633,87.577,0.002,0.002,
27.01.2020 14:34:44.215 GMT-0500,87.632,87.578,0.0008,0.0008,
27.01.2020 14:34:44.836 GMT-0500,87.633,87.577,0.0008,0.002,
27.01.2020 14:34:44.886 GMT-0500,87.672,87.577,0.0008,0.002,
27.01.2020 14:34:49.401 GMT-0500,87.633,87.557,0.0008,0.002,
27.01.2020 14:34:49.451 GMT-0500,87.633,87.557,0.002,0.002,
27.01.2020 14:34:51.859 GMT-0500,87.632,87.568,0.0008,0.0008,
27.01.2020 14:34:51.910 GMT-0500,87.632,87.548,0.002,0.002,
27.01.2020 14:34:52.498 GMT-0500,87.632,87.517,0.0008,0.002,
27.01.2020 14:34:54.109 GMT-0500,87.632,87.567,0.0008,0.0008,
27.01.2020 14:35:13.366 GMT-0500,87.633,87.568,0.0008,0.0008,
27.01.2020 14:35:13.417 GMT-0500,87.672,87.568,0.002,0.002,
27.01.2020 14:35:13.467 GMT-0500,87.712,87.607,0.0008,0.002,
27.01.2020 14:35:13.791 GMT-0500,87.693,87.617,0.0008,0.002,
27.01.2020 14:35:14.095 GMT-0500,87.692,87.617,0.0008,0.002,
27.01.2020 14:35:14.151 GMT-0500,87.712,87.617,0.0008,0.002,
27.01.2020 14:35:18.909 GMT-0500,87.693,87.627,0.0008,0.0008,
27.01.2020 14:35:19.653 GMT-0500,87.692,87.627,0.0008,0.002,
27.01.2020 14:35:20.475 GMT-0500,87.713,87.627,0.002,0.002,
27.01.2020 14:35:34.120 GMT-0500,87.692,87.628,0.0008,0.0008,
27.01.2020 14:35:34.922 GMT-0500,87.712,87.627,0.0008,0.002,
27.01.2020 14:35:55.253 GMT-0500,87.713,87.627,0.002,0.002,
27.01.2020 14:36:00.116 GMT-0500,87.712,87.658,0.0008,0.0008,
27.01.2020 14:36:00.835 GMT-0500,87.713,87.657,0.0008,0.002,
27.01.2020 14:36:00.885 GMT-0500,87.752,87.657,0.0008,0.002,
27.01.2020 14:36:01.437 GMT-0500,87.712,87.657,0.0008,0.002,
27.01.2020 14:36:02.213 GMT-0500,87.713,87.657,0.002,0.002,
27.01.2020 14:36:07.696 GMT-0500,87.712,87.657,0.0008,0.0008,
27.01.2020 14:36:07.746 GMT-0500,87.682,87.618,0.002,0.002,
27.01.2020 14:36:08.059 GMT-0500,87.682,87.608,0.002,0.002,
27.01.2020 14:36:08.471 GMT-0500,87.712,87.608,0.002,0.002,
27.01.2020 14:36:09.074 GMT-0500,87.703,87.608,0.0008,0.0008,
27.01.2020 14:36:09.886 GMT-0500,87.703,87.607,0.0008,0.002,
27.01.2020 14:36:09.936 GMT-0500,87.712,87.607,0.0008,0.002,
27.01.2020 14:36:10.438 GMT-0500,87.702,87.607,0.0008,0.002,
27.01.2020 14:36:11.286 GMT-0500,87.713,87.607,0.002,0.002,
27.01.2020 14:36:12.488 GMT-0500,87.713,87.617,0.002,0.0008,
27.01.2020 14:36:14.165 GMT-0500,87.712,87.608,0.002,0.002,
27.01.2020 14:36:14.215 GMT-0500,87.712,87.608,0.0008,0.0008,
27.01.2020 14:36:17.279 GMT-0500,87.713,87.607,0.002,0.002,
27.01.2020 14:36:25.032 GMT-0500,87.683,87.607,0.0008,0.002,
27.01.2020 14:36:25.452 GMT-0500,87.672,87.607,0.0008,0.002,
27.01.2020 14:36:26.097 GMT-0500,87.662,87.608,0.002,0.0008,
27.01.2020 14:36:26.147 GMT-0500,87.662,87.598,0.002,0.002,
27.01.2020 14:36:27.008 GMT-0500,87.592,87.547,0.0008,0.002,
27.01.2020 14:36:27.059 GMT-0500,87.602,87.548,0.002,0.002,
27.01.2020 14:36:27.176 GMT-0500,87.623,87.547,0.002,0.002,
27.01.2020 14:36:28.450 GMT-0500,87.623,87.548,0.0008,0.0008,
27.01.2020 14:36:28.501 GMT-0500,87.632,87.548,0.002,0.002,
27.01.2020 14:36:30.967 GMT-0500,87.662,87.547,0.0008,0.002,
27.01.2020 14:36:32.473 GMT-0500,87.662,87.568,0.002,0.0008,
27.01.2020 14:36:33.212 GMT-0500,87.642,87.578,0.0008,0.002,
27.01.2020 14:36:33.313 GMT-0500,87.652,87.598,0.0008,0.0008,
27.01.2020 14:36:36.339 GMT-0500,87.652,87.578,0.0008,0.002,
27.01.2020 14:36:36.390 GMT-0500,87.652,87.578,0.0008,0.0008,
27.01.2020 14:36:39.099 GMT-0500,87.652,87.588,0.0008,0.0008,
27.01.2020 14:36:39.561 GMT-0500,87.653,87.577,0.002,0.002,
27.01.2020 14:36:39.989 GMT-0500,87.652,87.557,0.0008,0.002,
27.01.2020 14:36:40.241 GMT-0500,87.652,87.577,0.0008,0.0008,
27.01.2020 14:36:40.291 GMT-0500,87.672,87.577,0.0008,0.002,
27.01.2020 14:36:52.329 GMT-0500,87.672,87.558,0.002,0.002,
27.01.2020 14:36:52.963 GMT-0500,87.672,87.558,0.0008,0.002,
27.01.2020 14:37:05.859 GMT-0500,87.673,87.607,0.002,0.0008,
27.01.2020 14:37:09.061 GMT-0500,87.672,87.578,0.002,0.002,
27.01.2020 14:37:09.111 GMT-0500,87.672,87.578,0.002,0.002,
27.01.2020 14:37:18.986 GMT-0500,87.672,87.608,0.002,0.0008,
27.01.2020 14:37:19.099 GMT-0500,87.653,87.607,0.0008,0.002,
27.01.2020 14:37:24.113 GMT-0500,87.652,87.608,0.0008,0.002,
27.01.2020 14:37:24.163 GMT-0500,87.672,87.608,0.002,0.002,
27.01.2020 14:37:38.034 GMT-0500,87.672,87.608,0.0008,0.002,
27.01.2020 14:37:38.085 GMT-0500,87.712,87.617,0.0008,0.002,
27.01.2020 14:37:39.698 GMT-0500,87.702,87.628,0.0008,0.0008,
27.01.2020 14:37:40.193 GMT-0500,87.702,87.638,0.0008,0.0008,
27.01.2020 14:37:40.502 GMT-0500,87.703,87.638,0.0008,0.0008,
27.01.2020 14:37:40.553 GMT-0500,87.712,87.638,0.0008,0.0008,
27.01.2020 14:37:41.387 GMT-0500,87.712,87.648,0.002,0.002,
27.01.2020 14:37:52.215 GMT-0500,87.692,87.648,0.002,0.002,
27.01.2020 14:37:52.530 GMT-0500,87.692,87.637,0.0008,0.002,
27.01.2020 14:37:56.401 GMT-0500,87.653,87.607,0.0008,0.002,
27.01.2020 14:37:56.451 GMT-0500,87.653,87.607,0.002,0.002,
27.01.2020 14:37:56.970 GMT-0500,87.652,87.607,0.0008,0.002,
27.01.2020 14:37:57.070 GMT-0500,87.702,87.608,0.0008,0.0008,
27.01.2020 14:38:01.162 GMT-0500,87.638,87.608,0.0008,0.0008,
27.01.2020 14:38:01.262 GMT-0500,87.632,87.577,0.0008,0.002,
27.01.2020 14:38:01.462 GMT-0500,87.632,87.558,0.002,0.002,
27.01.2020 14:38:01.674 GMT-0500,87.632,87.558,0.0008,0.002,
27.01.2020 14:38:01.724 GMT-0500,87.672,87.578,0.002,0.002,
27.01.2020 14:38:01.921 GMT-0500,87.673,87.557,0.002,0.002,
27.01.2020 14:38:04.231 GMT-0500,87.672,87.597,0.0008,0.0008,
27.01.2020 14:38:05.085 GMT-0500,87.663,87.597,0.0008,0.002,
27.01.2020 14:38:05.849 GMT-0500,87.672,87.597,0.0008,0.002,
27.01.2020 14:38:07.167 GMT-0500,87.672,87.557,0.0008,0.002,
27.01.2020 14:38:08.237 GMT-0500,87.663,87.597,0.0008,0.0008,
27.01.2020 14:38:11.072 GMT-0500,87.673,87.597,0.002,0.002,
27.01.2020 14:38:13.649 GMT-0500,87.672,87.558,0.0008,0.002,
27.01.2020 14:38:13.699 GMT-0500,87.672,87.558,0.002,0.002,
27.01.2020 14:38:13.750 GMT-0500,87.672,87.578,0.0008,0.0008,
27.01.2020 14:38:15.933 GMT-0500,87.672,87.558,0.0008,0.002,
27.01.2020 14:38:17.210 GMT-0500,87.662,87.588,0.002,0.002,
27.01.2020 14:38:18.851 GMT-0500,87.672,87.588,0.002,0.002,
27.01.2020 14:38:19.683 GMT-0500,87.662,87.588,0.002,0.002,
27.01.2020 14:38:27.274 GMT-0500,87.672,87.588,0.002,0.002,
27.01.2020 14:38:28.111 GMT-0500,87.672,87.608,0.002,0.0008,
27.01.2020 14:38:29.159 GMT-0500,87.673,87.628,0.0008,0.0008,
27.01.2020 14:38:29.209 GMT-0500,87.692,87.628,0.002,0.002,
27.01.2020 14:38:29.373 GMT-0500,87.683,87.617,0.002,0.002,
27.01.2020 14:38:30.517 GMT-0500,87.683,87.627,0.0008,0.0008,
27.01.2020 14:38:30.567 GMT-0500,87.692,87.627,0.0008,0.002,
27.01.2020 14:38:32.223 GMT-0500,87.682,87.628,0.0008,0.002,
27.01.2020 14:38:32.828 GMT-0500,87.683,87.627,0.002,0.002,
27.01.2020 14:38:34.052 GMT-0500,87.682,87.628,0.0008,0.0008,
27.01.2020 14:38:57.181 GMT-0500,87.693,87.627,0.002,0.002,
27.01.2020 14:38:57.900 GMT-0500,87.702,87.627,0.0008,0.002,
27.01.2020 14:39:01.058 GMT-0500,87.692,87.628,0.0008,0.002,
27.01.2020 14:39:17.583 GMT-0500,87.693,87.638,0.0008,0.0008,
27.01.2020 14:39:17.633 GMT-0500,87.702,87.638,0.0008,0.0008,
27.01.2020 14:39:18.634 GMT-0500,87.702,87.638,0.0008,0.002,
27.01.2020 14:39:18.735 GMT-0500,87.702,87.658,0.002,0.002,
27.01.2020 14:39:18.991 GMT-0500,87.705,87.678,0.0008,0.0008,
27.01.2020 14:39:19.045 GMT-0500,87.792,87.678,0.0008,0.0008,
27.01.2020 14:39:19.096 GMT-0500,87.753,87.677,0.002,0.002,
27.01.2020 14:39:19.971 GMT-0500,87.733,87.677,0.0008,0.002,
27.01.2020 14:39:20.021 GMT-0500,87.753,87.677,0.002,0.002,
27.01.2020 14:39:25.899 GMT-0500,87.753,87.687,0.002,0.0008,
27.01.2020 14:39:26.238 GMT-0500,87.792,87.688,0.0008,0.0008,
27.01.2020 14:39:27.253 GMT-0500,87.792,87.688,0.0008,0.002,
27.01.2020 14:39:27.809 GMT-0500,87.752,87.698,0.0008,0.002,
27.01.2020 14:39:31.966 GMT-0500,87.753,87.697,0.0008,0.002,
27.01.2020 14:39:32.016 GMT-0500,87.793,87.697,0.002,0.002,
27.01.2020 14:39:35.986 GMT-0500,87.753,87.697,0.0008,0.002,
27.01.2020 14:39:36.838 GMT-0500,87.752,87.697,0.0008,0.002,
27.01.2020 14:39:37.664 GMT-0500,87.753,87.697,0.0008,0.002,
27.01.2020 14:39:37.715 GMT-0500,87.792,87.698,0.0008,0.0008,
27.01.2020 14:39:39.866 GMT-0500,87.752,87.698,0.0008,0.002,
27.01.2020 14:39:40.569 GMT-0500,87.753,87.697,0.002,0.002,
27.01.2020 14:39:46.196 GMT-0500,87.752,87.697,0.0008,0.002,
27.01.2020 14:39:49.150 GMT-0500,87.752,87.708,0.0008,0.0008,
27.01.2020 14:39:49.200 GMT-0500,87.822,87.728,0.0008,0.0008,
27.01.2020 14:39:49.251 GMT-0500,87.783,87.717,0.002,0.002,
27.01.2020 14:39:49.739 GMT-0500,87.792,87.697,0.0008,0.002,
27.01.2020 14:39:50.085 GMT-0500,87.762,87.678,0.0008,0.002,
27.01.2020 14:39:50.136 GMT-0500,87.762,87.678,0.002,0.002,
27.01.2020 14:39:50.810 GMT-0500,87.762,87.678,0.002,0.002,
27.01.2020 14:39:50.860 GMT-0500,87.763,87.677,0.002,0.002,
27.01.2020 14:40:00.133 GMT-0500,87.792,87.717,0.0008,0.0008,
27.01.2020 14:40:01.165 GMT-0500,87.783,87.677,0.0008,0.002,
27.01.2020 14:40:01.215 GMT-0500,87.783,87.677,0.002,0.002,
27.01.2020 14:40:02.826 GMT-0500,87.782,87.677,0.0008,0.002,
27.01.2020 14:40:03.473 GMT-0500,87.822,87.718,0.0008,0.0008,
27.01.2020 14:40:28.104 GMT-0500,87.792,87.718,0.0008,0.002,
27.01.2020 14:40:29.213 GMT-0500,87.822,87.738,0.0008,0.0008,
27.01.2020 14:40:29.436 GMT-0500,87.802,87.738,0.0008,0.002,
27.01.2020 14:40:30.529 GMT-0500,87.832,87.738,0.0008,0.0008,
27.01.2020 14:40:31.472 GMT-0500,87.803,87.737,0.0008,0.002,
27.01.2020 14:40:31.523 GMT-0500,87.803,87.727,0.002,0.002,
27.01.2020 14:40:31.642 GMT-0500,87.802,87.738,0.0008,0.0008,
27.01.2020 14:40:32.505 GMT-0500,87.803,87.737,0.002,0.002,
27.01.2020 14:40:44.277 GMT-0500,87.802,87.738,0.0008,0.0008,
27.01.2020 14:40:59.242 GMT-0500,87.803,87.737,0.002,0.002,
27.01.2020 14:41:09.057 GMT-0500,87.803,87.757,0.002,0.0008,
27.01.2020 14:41:17.811 GMT-0500,87.803,87.717,0.002,0.002,
27.01.2020 14:41:18.059 GMT-0500,87.803,87.727,0.002,0.0008,
27.01.2020 14:41:18.163 GMT-0500,87.802,87.727,0.0008,0.002,
27.01.2020 14:41:19.056 GMT-0500,87.802,87.738,0.002,0.0008,
27.01.2020 14:41:22.270 GMT-0500,87.792,87.738,0.002,0.002,
27.01.2020 14:41:23.322 GMT-0500,87.762,87.698,0.002,0.002,
27.01.2020 14:41:23.375 GMT-0500,87.762,87.678,0.002,0.002,
27.01.2020 14:41:23.558 GMT-0500,87.762,87.678,0.002,0.002,
27.01.2020 14:41:24.341 GMT-0500,87.763,87.707,0.0008,0.002,
27.01.2020 14:41:24.392 GMT-0500,87.782,87.708,0.002,0.002,
27.01.2020 14:41:27.266 GMT-0500,87.773,87.707,0.002,0.002,
27.01.2020 14:41:29.230 GMT-0500,87.783,87.707,0.002,0.002,
27.01.2020 14:41:29.955 GMT-0500,87.792,87.707,0.0008,0.002,
27.01.2020 14:41:36.664 GMT-0500,87.802,87.707,0.0008,0.002,
27.01.2020 14:41:37.181 GMT-0500,87.792,87.707,0.0008,0.002,
27.01.2020 14:41:38.565 GMT-0500,87.793,87.707,0.0008,0.002,
27.01.2020 14:41:38.616 GMT-0500,87.802,87.728,0.002,0.002,
27.01.2020 14:41:40.066 GMT-0500,87.783,87.677,0.0008,0.002,
27.01.2020 14:41:40.117 GMT-0500,87.772,87.677,0.0008,0.002,
27.01.2020 14:41:59.472 GMT-0500,87.772,87.718,0.0008,0.0008,
27.01.2020 14:41:59.523 GMT-0500,87.792,87.718,0.002,0.002,
27.01.2020 14:42:00.076 GMT-0500,87.793,87.718,0.0008,0.0008,
27.01.2020 14:42:00.127 GMT-0500,87.802,87.718,0.002,0.002,
27.01.2020 14:42:01.389 GMT-0500,87.792,87.718,0.0008,0.002,
27.01.2020 14:42:03.289 GMT-0500,87.793,87.718,0.0008,0.0008,
27.01.2020 14:42:03.340 GMT-0500,87.802,87.717,0.0008,0.002,
27.01.2020 14:42:05.653 GMT-0500,87.802,87.728,0.002,0.0008,
27.01.2020 14:42:07.198 GMT-0500,87.802,87.727,0.0008,0.0008,
27.01.2020 14:42:07.248 GMT-0500,87.802,87.717,0.0008,0.002,
27.01.2020 14:42:08.675 GMT-0500,87.792,87.718,0.002,0.002,
27.01.2020 14:42:09.773 GMT-0500,87.802,87.718,0.002,0.002,
27.01.2020 14:42:10.388 GMT-0500,87.803,87.717,0.002,0.002,
27.01.2020 14:42:10.765 GMT-0500,87.793,87.717,0.0008,0.002,
27.01.2020 14:42:11.628 GMT-0500,87.792,87.718,0.0008,0.0008,
27.01.2020 14:42:11.678 GMT-0500,87.802,87.718,0.002,0.002,
27.01.2020 14:42:19.027 GMT-0500,87.803,87.737,0.002,0.002,
27.01.2020 14:42:57.612 GMT-0500,87.793,87.737,0.0008,0.002,
27.01.2020 14:42:58.447 GMT-0500,87.802,87.738,0.0008,0.0008,
27.01.2020 14:43:01.430 GMT-0500,87.792,87.738,0.0008,0.002,
27.01.2020 14:43:03.416 GMT-0500,87.793,87.737,0.0008,0.002,
27.01.2020 14:43:03.466 GMT-0500,87.802,87.737,0.0008,0.002,
27.01.2020 14:43:12.486 GMT-0500,87.773,87.737,0.0008,0.002,
27.01.2020 14:43:13.074 GMT-0500,87.772,87.738,0.0008,0.002,
27.01.2020 14:43:13.124 GMT-0500,87.792,87.738,0.0008,0.0008,
27.01.2020 14:43:17.414 GMT-0500,87.783,87.738,0.0008,0.0008,
27.01.2020 14:43:17.486 GMT-0500,87.762,87.698,0.0008,0.0008,
27.01.2020 14:43:18.102 GMT-0500,87.763,87.697,0.0008,0.002,
27.01.2020 14:43:18.714 GMT-0500,87.772,87.698,0.002,0.002,
27.01.2020 14:43:19.074 GMT-0500,87.772,87.678,0.0008,0.002,
27.01.2020 14:43:19.303 GMT-0500,87.772,87.678,0.0008,0.0008,
27.01.2020 14:43:20.616 GMT-0500,87.772,87.698,0.0008,0.0008,
27.01.2020 14:43:21.089 GMT-0500,87.773,87.677,0.002,0.002,
27.01.2020 14:43:21.140 GMT-0500,87.773,87.677,0.002,0.002,
27.01.2020 14:43:22.152 GMT-0500,87.772,87.698,0.0008,0.0008,
27.01.2020 14:43:22.358 GMT-0500,87.773,87.677,0.002,0.002,
27.01.2020 14:43:28.167 GMT-0500,87.782,87.697,0.0008,0.002,
27.01.2020 14:43:28.306 GMT-0500,87.792,87.698,0.0008,0.0008,
27.01.2020 14:43:30.333 GMT-0500,87.782,87.708,0.0008,0.0008,
27.01.2020 14:43:33.699 GMT-0500,87.783,87.707,0.002,0.002,
27.01.2020 14:43:34.722 GMT-0500,87.782,87.678,0.002,0.002,
27.01.2020 14:43:34.772 GMT-0500,87.782,87.678,0.0008,0.0008,
27.01.2020 14:43:45.912 GMT-0500,87.783,87.718,0.0008,0.0008,
27.01.2020 14:43:45.962 GMT-0500,87.792,87.718,0.0008,0.0008,
27.01.2020 14:43:46.112 GMT-0500,87.792,87.678,0.0008,0.0008,
27.01.2020 14:43:46.235 GMT-0500,87.793,87.677,0.002,0.002,
27.01.2020 14:43:47.268 GMT-0500,87.793,87.677,0.002,0.002,
27.01.2020 14:43:47.652 GMT-0500,87.803,87.717,0.002,0.002,
27.01.2020 14:43:48.256 GMT-0500,87.802,87.718,0.0008,0.0008,
27.01.2020 14:43:48.306 GMT-0500,87.802,87.737,0.0008,0.002,
